SECTOR,SHELF,REEF_NAME,REEF_ID,LATITUDE,LONGITUDE,P_CODE,VISIT_NO,YEAR_CODE,REPORT_YEAR,SAMPLE_DATE,MEDIAN_LIVE_CORAL,MEDIAN_SOFT_CORAL,MEDIAN_DEAD_CORAL,MEAN_LIVE_CORAL,MEAN_SOFT_CORAL,MEAN_DEAD_CORAL,TOTAL_COTS,MEAN_COTS_PER_TOW,TOTAL_TROUT,MEAN_TROUT_PER_TOW,TOWS
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,16,200708,2008,12/05/2008,1L,1L,0,7.018,3.246,0.439,0,0,37,0.649122807,57
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,18,200910,2010,29/03/2010,1U,1L,0,10.317,4.484,0.913,0,0,22,0.349206349,63
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,22,201314,2014,26/04/2014,1U,1L,0,10.536,2.723,1.027,1,0.018,18,0.321428571,56
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,24,201516,2016,1/05/2016,2L,1L,1L,22.639,2.659,2.778,0,0,41,0.650793651,63
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,26,201718,2018,18/04/2018,2L,1L,0,20.36,2.797,1.229,3,0.051,34,0.576271186,59
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RAP,28,201920,2020,4/06/2020,3L,1L,0,32.822,2.992,1.212,9,0.136,26,0.393939394,66
TO,M,KELSO REEF,18030S,-18.441667,146.991667,RM,29,202021,2021,5/04/2021,2L,1L,1L,26.729,3.958,1.708,0,0,19,0.316666667,60
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RM,10,200102,2002,17/02/2002,2L,1L,1L,18.065,2.5,3.468,28,0.903,,,31
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RM,11,200203,2003,9/03/2003,1U,1L,1L,11.917,4.167,4.917,131,4.367,,,30
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,14,200506,2006,11/07/2006,1L,1L,0/1L,3.828,2.5,1.25,0,0,44,1.375,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,16,200708,2008,3/05/2008,1L,1L,0,6.563,2.813,0.781,0,0,10,0.3125,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,18,200910,2010,27/03/2010,1U,1L,1L,9.274,2.661,1.29,0,0,18,0.580645161,31
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,20,201112,2012,16/04/2012,1U,1L,1L,9.219,2.5,1.406,0,0,10,0.3125,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,22,201314,2014,27/04/2014,2L,1L,1L,20.492,3.106,1.364,0,0,22,0.666666667,33
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,24,201516,2016,11/05/2016,3L,1L,1L,36.801,2.5,2.5,0,0,16,0.470588235,34
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,26,201718,2018,19/04/2018,2U,1L,1L,27.375,2.417,2.167,16,0.533,33,1.1,30
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RAP,28,201920,2020,3/06/2020,1U,1L,0,14.492,2.813,0.781,1,0.031,4,0.125,32
TO,M,LITTLE KELSO REEF,18031S,-18.475,147,RM,29,202021,2021,5/04/2021,2U,1L,0,24.556,2.823,1.129,0,0,10,0.322580645,31
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,2,199394,1994,12/12/1993,3U,,0,34.295,,0.513,1,0.026,,,39
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,3,199495,1995,7/04/1995,3U,,0,45.451,,0.694,0,0,,,36
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,4,199596,1996,19/04/1996,3U,,1L,42.316,,2.206,0,0,,,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,5,199697,1997,27/03/1997,3U,,1L,35.091,,2.5,1,0.024,,,41
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,6,199798,1998,21/04/1998,3U,1L,1L,38.924,3.264,2.361,0,0,,,36
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,7,199899,1999,29/04/1999,3L,1L,1L,27.879,2.5,3.03,200,6.061,,,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,8,199900,2000,30/04/2000,2L,1L,1L,16.818,3.106,5.379,45,1.364,,,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,9,200001,2001,7/05/2001,1L,1L,1L,5.833,2.424,3.939,282,8.545,,,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,10,200102,2002,17/02/2002,1L,1L,1L,8.784,2.77,3.041,19,0.514,,,37
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,11,200203,2003,9/03/2003,1L,1L,1L,4.632,2.794,3.162,108,3.176,,,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,12,200304,2004,19/04/2004,1L,1L,1L,5.962,2.5,2.308,1,0.026,,,39
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,13,200405,2005,2/05/2005,1U,1L,1L,8.828,2.656,1.406,0,0,,,32
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,14,200506,2006,8/12/2005,1L,1L,0,5.962,2.5,0.673,0,0,4,0.153846154,26
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,15,200607,2007,1/06/2007,1U,1L,0,7.586,2.672,0,0,0,2,0.068965517,29
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,16,200708,2008,2/05/2008,2L,1L,1L,14.091,3.561,1.515,0,0,6,0.181818182,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,17,200809,2009,15/05/2009,2L,1L,0,19.044,2.647,0.882,0,0,2,0.058823529,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,18,200910,2010,30/03/2010,2U,1L,0,25.393,2.5,1.143,0,0,5,0.142857143,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,19,201011,2011,30/04/2011,1U,1L,1L,7.847,2.5,1.667,0,0,4,0.111111111,36
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,20,201112,2012,18/04/2012,1L,1L,1L,9.118,2.5,1.912,0,0,5,0.147058824,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,21,201213,2013,11/06/2013,2U,1L,0,21.107,2.5,1.143,1,0.029,2,0.057142857,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,22,201314,2014,23/03/2014,3L,1L,1L,30.214,2.5,2.357,0,0,2,0.057142857,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,23,201415,2015,8/05/2015,3U,1L,1L,45.526,2.5,2.5,2,0.053,4,0.105263158,38
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,24,201516,2016,12/05/2016,4U,1L,1L,54.393,2.5,1.857,5,0.143,2,0.057142857,35
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,25,201617,2017,29/04/2017,2U,1L,2L,28.088,2.132,22.831,38,1.118,,,34
TO,M,RIB REEF,18032S,-18.483333,146.883333,RMRAP,26,201718,2018,26/02/2018,1U,1L,1L,13.447,2.5,2.727,195,5.909,3,0.090909091,33
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,27,201819,2019,4/03/2019,1U,1L,1L,13.882,2.5,1.447,0,0,1,0.026315789,38
TO,M,RIB REEF,18032S,-18.483333,146.883333,RAP,28,201920,2020,25/05/2020,1L,1L,0,8.047,2.5,0.703,0,0,2,0.0625,32
TO,M,RIB REEF,18032S,-18.483333,146.883333,RM,29,202021,2021,4/04/2021,1U,1L,0,10,3.041,1.014,0,0,14,0.378378378,37
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,14,200506,2006,21/09/2006,2L,1L,0/1L,15.909,2.727,1.25,0,0,6,0.272727273,22
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,16,200708,2008,13/05/2008,2L,1L,1L,24.261,5,1.364,0,0,4,0.181818182,22
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,18,200910,2010,28/03/2010,2L,1L,1L,28.092,3.289,1.711,0,0,3,0.157894737,19
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,20,201112,2012,20/04/2012,1L,1L,0,6.5,2.5,0.75,0,0,9,0.45,20
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,22,201314,2014,28/04/2014,1U,1L,0,13.095,4.286,0.952,0,0,2,0.095238095,21
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,24,201516,2016,1/05/2016,2L,1L,1L,15.9,3.7,2.7,0,0,5,0.2,25
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,26,201718,2018,25/02/2018,2U,1L,1L,25.06,3.333,1.786,0,0,2,0.095238095,21
TO,M,ROXBURGH REEF,18042S,-18.433333,147.066667,RAP,28,201920,2020,14/06/2020,3L,1L,0,34.674,3.152,1.087,0,0,4,0.173913043,23
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RM,10,200102,2002,16/02/2002,2L,1L,1L,18.105,2.344,2.578,6,0.094,,,64
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RM,11,200203,2003,11/03/2003,1U,1L,1L,6.343,2.5,2.87,234,4.333,,,54
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,14,200506,2006,12/07/2006,1L,1L,0,2.663,2.5,0.163,0,0,9,0.195652174,46
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,16,200708,2008,12/05/2008,1L,1L,0,3.854,2.5,0.625,0,0,12,0.25,48
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,20,201112,2012,17/04/2012,1L,1L,0,3.462,2.5,1.01,0,0,13,0.25,52
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,22,201314,2014,30/04/2014,1U,1L,0,8.883,2.5,0.532,1,0.021,8,0.170212766,47
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,24,201516,2016,2/05/2016,2L,1L,1L,24.769,2.5,2.593,0,0,12,0.222222222,54
TO,M,FORE AND AFT REEF,18043S,-18.5,147.033333,RAP,26,201718,2018,21/04/2018,2U,1L,1L,25.991,2.264,1.887,1,0.019,9,0.169811321,53
TO,M,HOPKINSON REEF,18073S,-18.558333,147.191667,RM,10,200102,2002,16/02/2002,2U,1L,1L,27.331,1.959,2.5,5,0.135,,,37
TO,M,HOPKINSON REEF,18073S,-18.558333,147.191667,RM,11,200203,2003,11/03/2003,2U,1L,1L,21.25,2.5,5.347,93,2.583,,,36
TO,M,YANKEE REEF,18074S,-18.566667,147.491667,RM,10,200102,2002,8/02/2002,1U,1L,1L,14.477,2.5,2.616,0,0,,,43
TO,M,YANKEE REEF,18074S,-18.566667,147.491667,RM,11,200203,2003,24/03/2003,2L,1L,1L,17.5,2.5,2.5,6,0.154,,,39
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,1,199293,1993,8/04/1992,2,,0,12.785,,2.342,0,0,,,79
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,3,199495,1995,10/04/1995,2L,,0,20.642,,0.574,0,0,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,4,199596,1996,21/04/1996,2L,,0,20.304,,1.143,0,0,,,70
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,5,199697,1997,28/03/1997,2L,,1L,22.437,,1.709,2,0.025,,,79
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,6,199798,1998,22/04/1998,3L,1L,1L,29.55,3.3,2.5,0,0,,,75
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,7,199899,1999,28/04/1999,2L,1L,1L,20.296,2.632,2.5,0,0,,,76
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,8,199900,2000,1/05/2000,2U,1L,1L,23.801,3.082,2.568,8,0.11,,,73
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,9,200001,2001,6/05/2001,2L,1L,1L,14.786,2.714,2.857,117,1.671,,,70
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,10,200102,2002,19/02/2002,1U,1L,1L,11.686,2.5,6.017,202,2.349,,,86
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,11,200203,2003,9/03/2003,1L,1L,1L,3.013,2.5,2.404,343,4.397,,,78
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,12,200304,2004,19/04/2004,1L,1L,1L,2.872,2.5,1.858,0,0,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,13,200405,2005,28/04/2005,1L,1L,0,2.905,2.331,0.304,0,0,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,15,200607,2007,31/05/2007,1L,1L,0,2.882,2.5,0,0,0,22,0.305555556,72
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RAP,16,200708,2008,4/05/2008,1L,1L,0,2.803,2.727,0.114,0,0,17,0.257575758,66
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,17,200809,2009,15/05/2009,1L,1L,0,3.882,2.559,0.118,0,0,13,0.152941176,85
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,19,201011,2011,12/05/2011,1L,1L,0,4.93,2.57,0.458,0,0,10,0.14084507,71
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,21,201213,2013,2/06/2013,2L,1L,1L,16.164,2.672,1.351,1,0.011,11,0.126436782,87
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,23,201415,2015,6/05/2015,3L,1L,1L,34.516,2.813,2.375,1,0.013,10,0.125,80
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RAP,24,201516,2016,19/05/2016,3U,1L,1L,43.075,2.5,2.471,0,0,13,0.149425287,87
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,25,201617,2017,2/05/2017,3L,1L,1L,37.753,2.027,4.595,1,0.014,,,74
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,27,201819,2019,6/03/2019,2L,1L,1L,17.703,2.616,1.977,3,0.035,6,0.069767442,86
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RAP,28,201920,2020,7/06/2020,1U,1L,1L,13.333,2.767,1.467,0,0,7,0.093333333,75
TO,M,JOHN BREWER REEF,18075S,-18.633333,147.058333,RM,29,202021,2021,26/03/2021,2U,1L,1L,23.906,3.063,2.125,0,0,13,0.1625,80
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,1,199293,1993,9/04/1992,1,,0,5,,1.429,0,0,,,14
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,4,199596,1996,23/04/1996,2L/2U,,1L,24.554,,1.429,0,0,,,14
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,7,199899,1999,28/04/1999,2U,1L,1L,27.232,2.5,2.5,0,0,,,14
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,10,200102,2002,23/08/2001,2U,1L,1L,31.346,2.5,2.5,1,0.077,,,13
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,11,200203,2003,24/03/2003,3L,1L,1L,39.417,2.5,2.5,0,0,,,15
TO,M,HELIX REEF,18076S,-18.633333,147.3,RM,13,200405,2005,3/05/2005,3L,1L,1L,37.188,2.5,2.5,10,0.625,,,16
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,14,200506,2006,9/12/2005,2U,1L,1L,33.971,2.5,2.5,16,0.941,0,0,17
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,16,200708,2008,22/05/2008,2L,1L,0,17.833,2.5,0.5,0,0,7,0.466666667,15
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,18,200910,2010,10/04/2010,2U,1L,1L,20.917,2.833,2.5,0,0,8,0.533333333,15
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,20,201112,2012,21/04/2012,1L,1L,0/1L,4.643,2.5,1.25,0,0,3,0.214285714,14
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,22,201314,2014,24/03/2014,2L,1L,0,19.773,2.5,1.136,0,0,11,1,11
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,24,201516,2016,4/05/2016,2L,1L,1L,21.111,2.5,2.5,0,0,0,0,18
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,26,201718,2018,27/02/2018,3L,1L,1L,42.656,2.5,2.188,0,0,4,0.25,16
TO,M,HELIX REEF,18076S,-18.633333,147.3,RAP,28,201920,2020,8/06/2020,3U,1L,1L,49.25,3.167,2,0,0,4,0.266666667,15
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RM,10,200102,2002,15/02/2002,2L,1L,1L,18.578,3.276,2.759,1,0.017,,,58
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RM,11,200203,2003,23/03/2003,1U,1L,1L,10.867,2.908,2.296,4,0.082,,,49
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RAP,14,200506,2006,10/07/2006,1L,1L,1L,7.955,3.125,1.42,6,0.136,4,0.090909091,44
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RAP,16,200708,2008,15/05/2008,1U,1L,1L,9.451,3.049,1.951,1,0.024,8,0.195121951,41
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RAP,20,201112,2012,22/04/2012,1L,1L,0,3.631,2.5,0.238,0,0,6,0.142857143,42
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RAP,22,201314,2014,1/05/2014,1L,1L,0,3.696,2.609,0.217,0,0,3,0.065217391,46
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RAP,24,201516,2016,7/05/2016,1U,1L,1L,10.222,3.389,2.389,1,0.022,12,0.266666667,45
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RAP,26,201718,2018,22/04/2018,1U,1L,0,9.05,3.75,0.8,0,0,16,0.32,50
TO,M,GRUB REEF(18077),18077S,-18.633333,147.425,RAP,28,201920,2020,12/06/2020,1U/2L,1L,0,12.843,2.5,0.931,0,0,9,0.173076923,52
TO,M,LODESTONE REEF,18078S,-18.7,147.1,RM,10,200102,2002,16/02/2002,2L,1L,1L/1U,14.803,2.5,5.987,29,0.763,,,38
TO,M,LODESTONE REEF,18078S,-18.7,147.1,RM,11,200203,2003,24/03/2003,1L,1L,1L,3.804,2.337,2.554,379,8.239,,,46
TO,M,KEEPER REEF,18079S,-18.75,147.266667,RM,10,200102,2002,15/02/2002,2U,1L,1L,24.615,2.548,3.75,1,0.019,,,52
TO,M,KEEPER REEF,18079S,-18.75,147.266667,RM,11,200203,2003,25/03/2003,1L,1L,1L,5.4,2.5,4.85,1419,28.38,,,50
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RM,10,200102,2002,15/02/2002,2L,1L,1L,16.598,1.926,2.172,0,0,,,61
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RM,11,200203,2003,16/03/2003,2L,1L,1L,14.792,2.583,2.292,0,0,,,60
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RAP,14,200506,2006,26/09/2006,1L,1L,1L,5.351,2.368,1.491,104,1.825,32,0.561403509,57
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RAP,16,200708,2008,20/05/2008,1L,1L,0,5.833,2.456,0.57,0,0,18,0.315789474,57
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RAP,18,200910,2010,15/04/2010,1L,1L,0,5.776,2.414,0.345,0,0,18,0.310344828,58
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RAP,24,201516,2016,17/05/2016,2L,1L,1L,14.886,2.652,2.614,0,0,20,0.303030303,66
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RAP,26,201718,2018,30/04/2018,1U,1L,1L,12.5,2.414,1.94,1,0.017,8,0.137931034,58
TO,M,CENTIPEDE REEF,18088S,-18.725,147.541667,RAP,28,201920,2020,12/06/2020,1U,1L,1L,14.216,2.687,1.53,1,0.015,16,0.23880597,67
TO,M,LYNCHS REEF,18091S,-18.775,147.708333,RAP,14,200506,2006,25/09/2006,1L,1L,0,3.158,2.632,0.461,0,0,33,0.868421053,38
TO,M,LYNCHS REEF,18091S,-18.775,147.708333,RAP,18,200910,2010,15/04/2010,1L,1L,0,4.609,2.852,0.664,0,0,54,0.84375,64
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,3,199495,1995,15/04/1995,2L,,0,20.761,,0.217,0,0,,,23
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,6,199798,1998,7/05/1998,3U,1U,1L,44.583,6.667,1.905,0,0,,,21
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,7,199899,1999,23/04/1999,2U,1L,1L,26.359,3.913,2.5,0,0,,,23
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,9,200001,2001,11/04/2001,3U,1L,1L,43.333,3.452,2.5,0,0,,,21
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,10,200102,2002,14/02/2002,3L,1L,1L,34.688,2.708,2.5,0,0,,,24
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,11,200203,2003,16/03/2003,3U,1L,1L,40.25,2.5,2.5,0,0,,,25
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,12,200304,2004,2/05/2004,3U,1L,1L,42.386,7.727,2.5,0,0,,,22
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,15,200607,2007,4/06/2007,3U,1L,1L,46.193,2.045,1.932,0,0,21,0.954545455,22
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,23,201415,2015,9/05/2015,2L,1L,1L,18.523,2.5,1.932,0,0,9,0.409090909,22
TO,M,WHEELER REEF,18095S,-18.808333,147.525,RM,29,202021,2021,21/02/2021,4L/4U,1L,1L,69.375,2.955,2.159,0,0,11,0.5,22
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,1,199293,1993,18/08/1992,2,,0,21.705,,1.591,2,0.045,,,44
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,2,199394,1994,20/12/1993,2U,,0,25.872,,1.047,0,0,,,43
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,3,199495,1995,16/04/1995,2U,,0,29.202,,1.117,0,0,,,47
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,4,199596,1996,1/05/1996,2U,,0,30.156,,0.188,0,0,,,40
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,5,199697,1997,18/03/1997,2U,,0,24,,1.056,3,0.067,,,45
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,6,199798,1998,5/05/1998,3L,1L,1L,32.957,3.293,2.5,5,0.122,,,41
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,7,199899,1999,16/04/1999,3L,1L,1L,30.807,2.813,2.5,0,0,,,48
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,8,199900,2000,12/05/2000,2U,1L,1L,28.553,2.5,2.368,0,0,,,38
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,9,200001,2001,5/05/2001,2L,1L,1L,16.989,2.727,2.386,0,0,,,44
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,10,200102,2002,5/02/2002,2U,1L,1L,23.936,2.606,2.447,1,0.021,,,47
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,11,200203,2003,15/03/2003,2U,1L,1L,23.177,2.5,2.5,2,0.042,,,48
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,12,200304,2004,28/04/2004,2U,1L,1L,22.841,4.943,2.5,9,0.205,,,44
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,13,200405,2005,26/04/2005,2U,1L,1L,23.085,2.926,2.5,7,0.149,,,47
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,15,200607,2007,29/05/2007,2L,1L,1L,18.311,2.5,2.5,0,0,12,0.324324324,37
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,17,200809,2009,29/04/2009,2U,1L,1L,21,3.071,2,0,0,2,0.057142857,35
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,19,201011,2011,5/05/2011,1U,1L,1L,11.543,2.5,1.596,0,0,11,0.234042553,47
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,21,201213,2013,20/05/2013,1U,1L,1L,10,2.5,1.554,1,0.027,7,0.189189189,37
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,23,201415,2015,2/05/2015,2L,1L,1L,19.186,2.733,2.326,1,0.023,30,0.697674419,43
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,25,201617,2017,12/05/2017,2U,1L,1L,24.787,2.34,1.862,0,0,,,47
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,27,201819,2019,9/06/2019,3L,1L,1L,31.332,2.989,2.228,1,0.022,26,0.565217391,46
TO,M,DAVIES REEF,18096S,-18.825,147.641667,RM,29,202021,2021,24/03/2021,3L,1L,1L,41.699,5.321,2.244,0,0,21,0.538461538,39
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,3,199495,1995,18/04/1995,1U,,0,14.682,,0.636,0,0,,,55
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,6,199798,1998,6/05/1998,2L,1L,1L,15.869,3.178,1.525,0,0,,,59
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,9,200001,2001,5/05/2001,2L,1L,1L,13.909,2.455,2.364,0,0,,,55
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,10,200102,2002,6/02/2002,2L,1L,1L,14.818,2.5,2.455,0,0,,,55
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,11,200203,2003,20/03/2003,2L,1L,1L,13.19,2.5,2.5,1,0.017,,,58
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,12,200304,2004,1/05/2004,1U/2L,1L,1L,13.75,3.704,2.685,32,0.593,,,54
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,23,201415,2015,9/05/2015,1U,1L,1L,7.991,2.5,1.652,1,0.018,41,0.732142857,56
TO,M,SAVILLE-KENT REEF,18099S,-18.858333,147.891667,RM,29,202021,2021,24/03/2021,2L,1L,1L,16.125,2.958,1.833,0,0,52,0.866666667,60
TO,M,(LITTLE) BROADHURST REEF,18106S,-18.966667,147.7,RM,1,199293,1993,19/08/1992,1,,0,5.776,,0,2,0.034,,,58
TO,M,(LITTLE) BROADHURST REEF,18106S,-18.966667,147.7,RM,4,199596,1996,3/05/1996,2L,,0,17.941,,0.196,0,0,,,51
TO,M,(LITTLE) BROADHURST REEF,18106S,-18.966667,147.7,RM,7,199899,1999,17/04/1999,2L,1L,1L,26.396,2.5,2.333,1,0.017,,,60
TO,M,(LITTLE) BROADHURST REEF,18106S,-18.966667,147.7,RM,10,200102,2002,21/08/2001,2L,1L,1L,19.643,2.5,2.5,7,0.125,,,56
TO,M,(LITTLE) BROADHURST REEF,18106S,-18.966667,147.7,RM,11,200203,2003,20/03/2003,1U,1L,1L,7.031,2.5,3.516,549,8.578,,,64
TO,M,(LITTLE) BROADHURST REEF,18106S,-18.966667,147.7,RM,12,200304,2004,2/05/2004,1L,1L,1L,4.414,2.578,3.125,205,3.203,,,64
TO,O,18023S,18023S,-18.141667,146.975,RM,2,199394,1994,11/12/1993,3L,,0,30.789,,1.053,0,0,,,19
